t,theta,beta,gamma,in_stance
2.593930,1.745329,0.118170,0.000000,0
2.594929,1.745329,0.119010,0.000000,0
2.595927,1.745329,0.119752,0.000000,0
2.596926,1.745329,0.120394,0.000000,0
2.597924,1.745329,0.120938,0.000000,0
2.598923,1.745329,0.121382,0.000000,0
2.599922,1.745329,0.121728,0.000000,0
2.600920,1.745329,0.121975,0.000000,0
2.601919,1.745329,0.122124,0.000000,0
2.602918,1.745329,0.122173,0.000000,1
2.603916,1.739781,0.120252,0.000000,1
2.604915,1.734157,0.118327,0.000000,1
2.605914,1.728466,0.116397,0.000000,1
2.606912,1.722717,0.114462,0.000000,1
2.607911,1.716918,0.112521,0.000000,1
2.608909,1.711078,0.110574,0.000000,1
2.609908,1.705205,0.108621,0.000000,1
2.610907,1.699307,0.106660,0.000000,1
2.611905,1.693393,0.104693,0.000000,1
2.612904,1.687470,0.102719,0.000000,1
2.613903,1.681545,0.100737,0.000000,1
2.614901,1.675627,0.098747,0.000000,1
2.615900,1.669723,0.096749,0.000000,1
2.616899,1.663840,0.094744,0.000000,1
2.617897,1.657985,0.092729,0.000000,1
2.618896,1.652165,0.090706,0.000000,1
2.619894,1.646388,0.088675,0.000000,1
2.620893,1.640659,0.086635,0.000000,1
2.621892,1.634986,0.084586,0.000000,1
2.622890,1.629375,0.082529,0.000000,1
2.623889,1.623831,0.080463,0.000000,1
2.624888,1.618363,0.078387,0.000000,1
2.625886,1.612974,0.076304,0.000000,1
2.626885,1.607671,0.074211,0.000000,1
2.627884,1.602461,0.072109,0.000000,1
2.628882,1.597347,0.069999,0.000000,1
2.629881,1.592337,0.067881,0.000000,1
2.630880,1.587434,0.065754,0.000000,1
2.631878,1.582645,0.063618,0.000000,1
2.632877,1.577974,0.061475,0.000000,1
2.633875,1.573426,0.059323,0.000000,1
2.634874,1.569005,0.057164,0.000000,1
2.635873,1.564716,0.054996,0.000000,1
2.636871,1.560564,0.052822,0.000000,1
2.637870,1.556552,0.050640,0.000000,1
2.638869,1.552685,0.048451,0.000000,1
2.639867,1.548966,0.046255,0.000000,1
2.640866,1.545400,0.044052,0.000000,1
2.641865,1.541988,0.041843,0.000000,1
2.642863,1.538736,0.039628,0.000000,1
2.643862,1.535646,0.037407,0.000000,1
2.644860,1.532721,0.035181,0.000000,1
2.645859,1.529964,0.032949,0.000000,1
2.646858,1.527377,0.030712,0.000000,1
2.647856,1.524964,0.028471,0.000000,1
2.648855,1.522725,0.026225,0.000000,1
2.649854,1.520665,0.023975,0.000000,1
2.650852,1.518784,0.021722,0.000000,1
2.651851,1.517084,0.019465,0.000000,1
2.652850,1.515567,0.017205,0.000000,1
2.653848,1.514235,0.014943,0.000000,1
2.654847,1.513088,0.012678,0.000000,1
2.655845,1.512128,0.010411,0.000000,1
2.656844,1.511356,0.008143,0.000000,1
2.657843,1.510772,0.005873,0.000000,1
2.658841,1.510377,0.003602,0.000000,1
2.659840,1.510171,0.001331,0.000000,1
2.660839,1.510155,-0.000940,0.000000,1
2.661837,1.510328,-0.003212,0.000000,1
2.662836,1.510691,-0.005482,0.000000,1
2.663835,1.511242,-0.007752,0.000000,1
2.664833,1.511982,-0.010021,0.000000,1
2.665832,1.512910,-0.012288,0.000000,1
2.666830,1.514025,-0.014553,0.000000,1
2.667829,1.515325,-0.016816,0.000000,1
2.668828,1.516810,-0.019076,0.000000,1
2.669826,1.518478,-0.021334,0.000000,1
2.670825,1.520328,-0.023588,0.000000,1
2.671824,1.522358,-0.025838,0.000000,1
2.672822,1.524566,-0.028085,0.000000,1
2.673821,1.526949,-0.030327,0.000000,1
2.674820,1.529506,-0.032564,0.000000,1
2.675818,1.532234,-0.034797,0.000000,1
2.676817,1.535131,-0.037024,0.000000,1
2.677816,1.538193,-0.039246,0.000000,1
2.678814,1.541417,-0.041462,0.000000,1
2.679813,1.544801,-0.043672,0.000000,1
2.680811,1.548342,-0.045876,0.000000,1
2.681810,1.552034,-0.048073,0.000000,1
2.682809,1.555876,-0.050263,0.000000,1
2.683807,1.559864,-0.052447,0.000000,1
2.684806,1.563992,-0.054623,0.000000,1
2.685805,1.568257,-0.056791,0.000000,1
2.686803,1.572656,-0.058952,0.000000,1
2.687802,1.577182,-0.061105,0.000000,1
2.688801,1.581833,-0.063250,0.000000,1
2.689799,1.586602,-0.065387,0.000000,1
2.690798,1.591485,-0.067515,0.000000,1
2.691796,1.596478,-0.069635,0.000000,1
2.692795,1.601574,-0.071747,0.000000,1
2.693794,1.606768,-0.073850,0.000000,1
2.694792,1.612055,-0.075944,0.000000,1
2.695791,1.617429,-0.078029,0.000000,1
2.696790,1.622885,-0.080106,0.000000,1
2.697788,1.628416,-0.082174,0.000000,1
2.698787,1.634016,-0.084233,0.000000,1
2.699786,1.639679,-0.086283,0.000000,1
2.700784,1.645398,-0.088325,0.000000,1
2.701783,1.651168,-0.090358,0.000000,1
2.702781,1.656981,-0.092382,0.000000,1
2.703780,1.662830,-0.094397,0.000000,1
2.704779,1.668709,-0.096405,0.000000,1
2.705777,1.674610,-0.098404,0.000000,1
2.706776,1.680526,-0.100395,0.000000,1
2.707775,1.686450,-0.102378,0.000000,1
2.708773,1.692374,-0.104354,0.000000,1
2.709772,1.698290,-0.106322,0.000000,1
2.710771,1.704192,-0.108284,0.000000,1
2.711769,1.710069,-0.110238,0.000000,1
2.712768,1.715916,-0.112186,0.000000,1
2.713767,1.721722,-0.114128,0.000000,1
2.714765,1.727481,-0.116064,0.000000,1
2.715764,1.733182,-0.117995,0.000000,1
2.716762,1.738819,-0.119921,0.000000,1
2.717761,1.744380,-0.121843,0.000000,1
2.718760,1.745329,-0.122139,0.000000,0
2.719758,1.745329,-0.122008,0.000000,0
2.720757,1.745329,-0.121778,0.000000,0
2.721756,1.745329,-0.121449,0.000000,0
2.722754,1.745329,-0.121021,0.000000,0
2.723753,1.745329,-0.120495,0.000000,0
2.724752,1.745329,-0.119869,0.000000,0
2.725750,1.745329,-0.119145,0.000000,0
2.726749,1.745329,-0.118322,0.000000,0
2.727747,1.745329,-0.117400,0.000000,0
2.728746,1.745329,-0.116379,0.000000,0
2.729745,1.745329,-0.115260,0.000000,0
2.730743,1.745329,-0.114041,0.000000,0
2.731742,1.745329,-0.112724,0.000000,0
2.732741,1.745329,-0.111308,0.000000,0
2.733739,1.745329,-0.109793,0.000000,0
2.734738,1.745329,-0.108179,0.000000,0
2.735737,1.745329,-0.106467,0.000000,0
2.736735,1.745329,-0.104655,0.000000,0
2.737734,1.745329,-0.102745,0.000000,0
2.738732,1.745329,-0.100736,0.000000,0
2.739731,1.745329,-0.098628,0.000000,0
2.740730,1.745329,-0.096421,0.000000,0
2.741728,1.745329,-0.094115,0.000000,0
2.742727,1.745329,-0.091711,0.000000,0
2.743726,1.745329,-0.089208,0.000000,0
2.744724,1.745329,-0.086606,0.000000,0
2.745723,1.745329,-0.083905,0.000000,0
2.746722,1.745329,-0.081106,0.000000,0
2.747720,1.745329,-0.078268,0.000000,0
2.748719,1.745329,-0.075431,0.000000,0
2.749717,1.745329,-0.072594,0.000000,0
2.750716,1.745329,-0.069757,0.000000,0
2.751715,1.745329,-0.066919,0.000000,0
2.752713,1.745329,-0.064082,0.000000,0
2.753712,1.745329,-0.061245,0.000000,0
2.754711,1.745329,-0.058408,0.000000,0
2.755709,1.745329,-0.055570,0.000000,0
2.756708,1.745329,-0.052733,0.000000,0
2.757707,1.745329,-0.049896,0.000000,0
2.758705,1.745329,-0.047059,0.000000,0
2.759704,1.745329,-0.044221,0.000000,0
2.760703,1.745329,-0.041384,0.000000,0
2.761701,1.745329,-0.038547,0.000000,0
2.762700,1.745329,-0.035710,0.000000,0
2.763698,1.745329,-0.032872,0.000000,0
2.764697,1.745329,-0.030035,0.000000,0
2.765696,1.745329,-0.027198,0.000000,0
2.766694,1.745329,-0.024361,0.000000,0
2.767693,1.745329,-0.021523,0.000000,0
2.768692,1.745329,-0.018686,0.000000,0
2.769690,1.745329,-0.015849,0.000000,0
2.770689,1.745329,-0.013012,0.000000,0
2.771688,1.745329,-0.010174,0.000000,0
2.772686,1.745329,-0.007337,0.000000,0
2.773685,1.745329,-0.004500,0.000000,0
2.774683,1.745329,-0.001663,0.000000,0
2.775682,1.745329,0.001174,0.000000,0
2.776681,1.745329,0.004012,0.000000,0
2.777679,1.745329,0.006849,0.000000,0
2.778678,1.745329,0.009686,0.000000,0
2.779677,1.745329,0.012523,0.000000,0
2.780675,1.745329,0.015361,0.000000,0
2.781674,1.745329,0.018198,0.000000,0
2.782673,1.745329,0.021035,0.000000,0
2.783671,1.745329,0.023872,0.000000,0
2.784670,1.745329,0.026710,0.000000,0
2.785668,1.745329,0.029547,0.000000,0
2.786667,1.745329,0.032384,0.000000,0
2.787666,1.745329,0.035221,0.000000,0
2.788664,1.745329,0.038059,0.000000,0
2.789663,1.745329,0.040896,0.000000,0
2.790662,1.745329,0.043733,0.000000,0
2.791660,1.745329,0.046570,0.000000,0
2.792659,1.745329,0.049408,0.000000,0
2.793658,1.745329,0.052245,0.000000,0
2.794656,1.745329,0.055082,0.000000,0
2.795655,1.745329,0.057919,0.000000,0
2.796654,1.745329,0.060757,0.000000,0
2.797652,1.745329,0.063594,0.000000,0
2.798651,1.745329,0.066431,0.000000,0
2.799649,1.745329,0.069268,0.000000,0
2.800648,1.745329,0.072106,0.000000,0
2.801647,1.745329,0.074943,0.000000,0
2.802645,1.745329,0.077780,0.000000,0
2.803644,1.745329,0.080617,0.000000,0
2.804643,1.745329,0.083430,0.000000,0
2.805641,1.745329,0.086148,0.000000,0
2.806640,1.745329,0.088767,0.000000,0
2.807639,1.745329,0.091287,0.000000,0
2.808637,1.745329,0.093709,0.000000,0
2.809636,1.745329,0.096031,0.000000,0
2.810634,1.745329,0.098255,0.000000,0
2.811633,1.745329,0.100380,0.000000,0
2.812632,1.745329,0.102406,0.000000,0
2.813630,1.745329,0.104333,0.000000,0
2.814629,1.745329,0.106162,0.000000,0
2.815628,1.745329,0.107891,0.000000,0
2.816626,1.745329,0.109522,0.000000,0
2.817625,1.745329,0.111054,0.000000,0
2.818624,1.745329,0.112487,0.000000,0
2.819622,1.745329,0.113822,0.000000,0
2.820621,1.745329,0.115057,0.000000,0
2.821619,1.745329,0.116194,0.000000,0
2.822618,1.745329,0.117231,0.000000,0
2.823617,1.745329,0.118170,0.000000,0
2.824615,1.745329,0.119010,0.000000,0
2.825614,1.745329,0.119752,0.000000,0
2.826613,1.745329,0.120394,0.000000,0
2.827611,1.745329,0.120938,0.000000,0
2.828610,1.745329,0.121382,0.000000,0
2.829609,1.745329,0.121728,0.000000,0
2.830607,1.745329,0.121975,0.000000,0
2.831606,1.745329,0.122124,0.000000,0
2.832604,1.745329,0.122173,0.000000,1
2.833603,1.739781,0.120252,0.000000,1
2.834602,1.734157,0.118327,0.000000,1
2.835600,1.728466,0.116397,0.000000,1
2.836599,1.722717,0.114462,0.000000,1
2.837598,1.716918,0.112521,0.000000,1
2.838596,1.711078,0.110574,0.000000,1
2.839595,1.705205,0.108621,0.000000,1
2.840594,1.699307,0.106660,0.000000,1
2.841592,1.693393,0.104693,0.000000,1
2.842591,1.687470,0.102719,0.000000,1
2.843590,1.681545,0.100737,0.000000,1
2.844588,1.675627,0.098747,0.000000,1
2.845587,1.669723,0.096749,0.000000,1
2.846585,1.663840,0.094744,0.000000,1
2.847584,1.657985,0.092729,0.000000,1
2.848583,1.652165,0.090706,0.000000,1
2.849581,1.646388,0.088675,0.000000,1
2.850580,1.640659,0.086635,0.000000,1
2.851579,1.634986,0.084586,0.000000,1
2.852577,1.629375,0.082529,0.000000,1
2.853576,1.623831,0.080463,0.000000,1
2.854575,1.618363,0.078387,0.000000,1
2.855573,1.612974,0.076304,0.000000,1
2.856572,1.607671,0.074211,0.000000,1
2.857570,1.602461,0.072109,0.000000,1
2.858569,1.597347,0.069999,0.000000,1
2.859568,1.592337,0.067881,0.000000,1
2.860566,1.587434,0.065754,0.000000,1
2.861565,1.582645,0.063618,0.000000,1
2.862564,1.577974,0.061475,0.000000,1
2.863562,1.573426,0.059323,0.000000,1
2.864561,1.569005,0.057164,0.000000,1
2.865560,1.564716,0.054996,0.000000,1
2.866558,1.560564,0.052822,0.000000,1
2.867557,1.556552,0.050640,0.000000,1
2.868555,1.552685,0.048451,0.000000,1
2.869554,1.548966,0.046255,0.000000,1
2.870553,1.545400,0.044052,0.000000,1
2.871551,1.541988,0.041843,0.000000,1
2.872550,1.538736,0.039628,0.000000,1
2.873549,1.535646,0.037407,0.000000,1
2.874547,1.532721,0.035181,0.000000,1
2.875546,1.529964,0.032949,0.000000,1
2.876545,1.527377,0.030712,0.000000,1
2.877543,1.524964,0.028471,0.000000,1
2.878542,1.522725,0.026225,0.000000,1
2.879541,1.520665,0.023975,0.000000,1
2.880539,1.518784,0.021722,0.000000,1
2.881538,1.517084,0.019465,0.000000,1
2.882536,1.515567,0.017205,0.000000,1
2.883535,1.514235,0.014943,0.000000,1
2.884534,1.513088,0.012678,0.000000,1
2.885532,1.512128,0.010411,0.000000,1
2.886531,1.511356,0.008143,0.000000,1
2.887530,1.510772,0.005873,0.000000,1
2.888528,1.510377,0.003602,0.000000,1
2.889527,1.510171,0.001331,0.000000,1
2.890526,1.510155,-0.000940,0.000000,1
2.891524,1.510328,-0.003212,0.000000,1
2.892523,1.510691,-0.005482,0.000000,1
2.893521,1.511242,-0.007752,0.000000,1
2.894520,1.511982,-0.010021,0.000000,1
2.895519,1.512910,-0.012288,0.000000,1
2.896517,1.514025,-0.014553,0.000000,1
2.897516,1.515325,-0.016816,0.000000,1
2.898515,1.516810,-0.019076,0.000000,1
2.899513,1.518478,-0.021334,0.000000,1
2.900512,1.520328,-0.023588,0.000000,1
2.901511,1.522358,-0.025838,0.000000,1
2.902509,1.524566,-0.028085,0.000000,1
2.903508,1.526949,-0.030327,0.000000,1
2.904506,1.529506,-0.032564,0.000000,1
2.905505,1.532234,-0.034797,0.000000,1
2.906504,1.535131,-0.037024,0.000000,1
2.907502,1.538193,-0.039246,0.000000,1
2.908501,1.541417,-0.041462,0.000000,1
2.909500,1.544801,-0.043672,0.000000,1
2.910498,1.548342,-0.045876,0.000000,1
2.911497,1.552034,-0.048073,0.000000,1
2.912496,1.555876,-0.050263,0.000000,1
2.913494,1.559864,-0.052447,0.000000,1
2.914493,1.563992,-0.054623,0.000000,1
2.915491,1.568257,-0.056791,0.000000,1
2.916490,1.572656,-0.058952,0.000000,1
2.917489,1.577182,-0.061105,0.000000,1
2.918487,1.581833,-0.063250,0.000000,1
2.919486,1.586602,-0.065387,0.000000,1
2.920485,1.591485,-0.067515,0.000000,1
2.921483,1.596478,-0.069635,0.000000,1
2.922482,1.601574,-0.071747,0.000000,1
2.923481,1.606768,-0.073850,0.000000,1
2.924479,1.612055,-0.075944,0.000000,1
2.925478,1.617429,-0.078029,0.000000,1
2.926477,1.622885,-0.080106,0.000000,1
2.927475,1.628416,-0.082174,0.000000,1
2.928474,1.634016,-0.084233,0.000000,1
2.929472,1.639679,-0.086283,0.000000,1
2.930471,1.645398,-0.088325,0.000000,1
2.931470,1.651168,-0.090358,0.000000,1
2.932468,1.656981,-0.092382,0.000000,1
2.933467,1.662830,-0.094397,0.000000,1
2.934466,1.668709,-0.096405,0.000000,1
2.935464,1.674610,-0.098404,0.000000,1
2.936463,1.680526,-0.100395,0.000000,1
2.937462,1.686450,-0.102378,0.000000,1
2.938460,1.692374,-0.104354,0.000000,1
2.939459,1.698290,-0.106322,0.000000,1
2.940457,1.704192,-0.108284,0.000000,1
2.941456,1.710069,-0.110238,0.000000,1
2.942455,1.715916,-0.112186,0.000000,1
2.943453,1.721722,-0.114128,0.000000,1
2.944452,1.727481,-0.116064,0.000000,1
2.945451,1.733182,-0.117995,0.000000,1
2.946449,1.738819,-0.119921,0.000000,1
2.947448,1.744380,-0.121843,0.000000,1
2.948447,1.745329,-0.122139,0.000000,0
2.949445,1.745329,-0.122008,0.000000,0
2.950444,1.745329,-0.121778,0.000000,0
2.951442,1.745329,-0.121449,0.000000,0
2.952441,1.745329,-0.121021,0.000000,0
2.953440,1.745329,-0.120495,0.000000,0
2.954438,1.745329,-0.119869,0.000000,0
2.955437,1.745329,-0.119145,0.000000,0
2.956436,1.745329,-0.118322,0.000000,0
2.957434,1.745329,-0.117400,0.000000,0
2.958433,1.745329,-0.116379,0.000000,0
2.959432,1.745329,-0.115260,0.000000,0
2.960430,1.745329,-0.114041,0.000000,0
2.961429,1.745329,-0.112724,0.000000,0
2.962428,1.745329,-0.111308,0.000000,0
2.963426,1.745329,-0.109793,0.000000,0
2.964425,1.745329,-0.108179,0.000000,0
2.965423,1.745329,-0.106467,0.000000,0
2.966422,1.745329,-0.104655,0.000000,0
2.967421,1.745329,-0.102745,0.000000,0
2.968419,1.745329,-0.100736,0.000000,0
2.969418,1.745329,-0.098628,0.000000,0
2.970417,1.745329,-0.096421,0.000000,0
2.971415,1.745329,-0.094115,0.000000,0
2.972414,1.745329,-0.091711,0.000000,0
2.973413,1.745329,-0.089208,0.000000,0
2.974411,1.745329,-0.086606,0.000000,0
2.975410,1.745329,-0.083905,0.000000,0
2.976408,1.745329,-0.081106,0.000000,0
2.977407,1.745329,-0.078268,0.000000,0
2.978406,1.745329,-0.075431,0.000000,0
2.979404,1.745329,-0.072594,0.000000,0
2.980403,1.745329,-0.069757,0.000000,0
2.981402,1.745329,-0.066919,0.000000,0
2.982400,1.745329,-0.064082,0.000000,0
2.983399,1.745329,-0.061245,0.000000,0
2.984398,1.745329,-0.058408,0.000000,0
2.985396,1.745329,-0.055570,0.000000,0
2.986395,1.745329,-0.052733,0.000000,0
2.987393,1.745329,-0.049896,0.000000,0
2.988392,1.745329,-0.047059,0.000000,0
2.989391,1.745329,-0.044221,0.000000,0
2.990389,1.745329,-0.041384,0.000000,0
2.991388,1.745329,-0.038547,0.000000,0
2.992387,1.745329,-0.035710,0.000000,0
2.993385,1.745329,-0.032872,0.000000,0
2.994384,1.745329,-0.030035,0.000000,0
2.995383,1.745329,-0.027198,0.000000,0
2.996381,1.745329,-0.024361,0.000000,0
2.997380,1.745329,-0.021523,0.000000,0
2.998378,1.745329,-0.018686,0.000000,0
2.999377,1.745329,-0.015849,0.000000,0
3.000376,1.745329,-0.013012,0.000000,0
3.001374,1.745329,-0.010174,0.000000,0
3.002373,1.745329,-0.007337,0.000000,0
3.003372,1.745329,-0.004500,0.000000,0
3.004370,1.745329,-0.001663,0.000000,0
3.005369,1.745329,0.001174,0.000000,0
3.006368,1.745329,0.004012,0.000000,0
3.007366,1.745329,0.006849,0.000000,0
3.008365,1.745329,0.009686,0.000000,0
3.009364,1.745329,0.012523,0.000000,0
3.010362,1.745329,0.015361,0.000000,0
3.011361,1.745329,0.018198,0.000000,0
3.012359,1.745329,0.021035,0.000000,0
3.013358,1.745329,0.023872,0.000000,0
3.014357,1.745329,0.026710,0.000000,0
3.015355,1.745329,0.029547,0.000000,0
3.016354,1.745329,0.032384,0.000000,0
3.017353,1.745329,0.035221,0.000000,0
3.018351,1.745329,0.038059,0.000000,0
3.019350,1.745329,0.040896,0.000000,0
3.020349,1.745329,0.043733,0.000000,0
3.021347,1.745329,0.046570,0.000000,0
3.022346,1.745329,0.049408,0.000000,0
3.023344,1.745329,0.052245,0.000000,0
3.024343,1.745329,0.055082,0.000000,0
3.025342,1.745329,0.057919,0.000000,0
3.026340,1.745329,0.060757,0.000000,0
3.027339,1.745329,0.063594,0.000000,0
3.028338,1.745329,0.066431,0.000000,0
3.029336,1.745329,0.069268,0.000000,0
3.030335,1.745329,0.072106,0.000000,0
3.031334,1.745329,0.074943,0.000000,0
3.032332,1.745329,0.077780,0.000000,0
3.033331,1.745329,0.080617,0.000000,0
3.034329,1.745329,0.083430,0.000000,0
3.035328,1.745329,0.086148,0.000000,0
3.036327,1.745329,0.088767,0.000000,0
3.037325,1.745329,0.091287,0.000000,0
3.038324,1.745329,0.093709,0.000000,0
3.039323,1.745329,0.096031,0.000000,0
3.040321,1.745329,0.098255,0.000000,0
3.041320,1.745329,0.100380,0.000000,0
3.042319,1.745329,0.102406,0.000000,0
3.043317,1.745329,0.104333,0.000000,0
3.044316,1.745329,0.106162,0.000000,0
3.045315,1.745329,0.107891,0.000000,0
3.046313,1.745329,0.109522,0.000000,0
3.047312,1.745329,0.111054,0.000000,0
3.048310,1.745329,0.112487,0.000000,0
3.049309,1.745329,0.113822,0.000000,0
3.050308,1.745329,0.115057,0.000000,0
3.051306,1.745329,0.116194,0.000000,0
3.052305,1.745329,0.117231,0.000000,0
3.053304,1.745329,0.118170,0.000000,0
3.054302,1.745329,0.119010,0.000000,0
3.055301,1.745329,0.119752,0.000000,0
3.056300,1.745329,0.120394,0.000000,0
3.057298,1.745329,0.120938,0.000000,0
3.058297,1.745329,0.121382,0.000000,0
3.059295,1.745329,0.121728,0.000000,0
3.060294,1.745329,0.121975,0.000000,0
3.061293,1.745329,0.122124,0.000000,0
3.062291,1.745329,0.122173,0.000000,1
3.063290,1.739781,0.120252,0.000000,1
3.064289,1.734157,0.118327,0.000000,1
3.065287,1.728466,0.116397,0.000000,1
3.066286,1.722717,0.114462,0.000000,1
3.067285,1.716918,0.112521,0.000000,1
3.068283,1.711078,0.110574,0.000000,1
3.069282,1.705205,0.108621,0.000000,1
3.070280,1.699307,0.106660,0.000000,1
3.071279,1.693393,0.104693,0.000000,1
3.072278,1.687470,0.102719,0.000000,1
3.073276,1.681545,0.100737,0.000000,1
3.074275,1.675627,0.098747,0.000000,1
3.075274,1.669723,0.096749,0.000000,1
3.076272,1.663840,0.094744,0.000000,1
3.077271,1.657985,0.092729,0.000000,1
3.078270,1.652165,0.090706,0.000000,1
3.079268,1.646388,0.088675,0.000000,1
3.080267,1.640659,0.086635,0.000000,1
3.081265,1.634986,0.084586,0.000000,1
3.082264,1.629375,0.082529,0.000000,1
3.083263,1.623831,0.080463,0.000000,1
3.084261,1.618363,0.078387,0.000000,1
3.085260,1.612974,0.076304,0.000000,1
3.086259,1.607671,0.074211,0.000000,1
3.087257,1.602461,0.072109,0.000000,1
3.088256,1.597347,0.069999,0.000000,1
3.089255,1.592337,0.067881,0.000000,1
3.090253,1.587434,0.065754,0.000000,1
3.091252,1.582645,0.063618,0.000000,1
3.092251,1.577974,0.061475,0.000000,1
3.093249,1.573426,0.059323,0.000000,1
3.094248,1.569005,0.057164,0.000000,1
3.095246,1.564716,0.054996,0.000000,1
3.096245,1.560564,0.052822,0.000000,1
3.097244,1.556552,0.050640,0.000000,1
3.098242,1.552685,0.048451,0.000000,1
3.099241,1.548966,0.046255,0.000000,1
3.100240,1.545400,0.044052,0.000000,1
3.101238,1.541988,0.041843,0.000000,1
3.102237,1.538736,0.039628,0.000000,1
3.103236,1.535646,0.037407,0.000000,1
3.104234,1.532721,0.035181,0.000000,1
3.105233,1.529964,0.032949,0.000000,1
3.106231,1.527377,0.030712,0.000000,1
3.107230,1.524964,0.028471,0.000000,1
3.108229,1.522725,0.026225,0.000000,1
3.109227,1.520665,0.023975,0.000000,1
3.110226,1.518784,0.021722,0.000000,1
3.111225,1.517084,0.019465,0.000000,1
3.112223,1.515567,0.017205,0.000000,1
3.113222,1.514235,0.014943,0.000000,1
3.114221,1.513088,0.012678,0.000000,1
3.115219,1.512128,0.010411,0.000000,1
3.116218,1.511356,0.008143,0.000000,1
3.117216,1.510772,0.005873,0.000000,1
3.118215,1.510377,0.003602,0.000000,1
3.119214,1.510171,0.001331,0.000000,1
3.120212,1.510155,-0.000940,0.000000,1
3.121211,1.510328,-0.003212,0.000000,1
3.122210,1.510691,-0.005482,0.000000,1
3.123208,1.511242,-0.007752,0.000000,1
3.124207,1.511982,-0.010021,0.000000,1
3.125206,1.512910,-0.012288,0.000000,1
3.126204,1.514025,-0.014553,0.000000,1
3.127203,1.515325,-0.016816,0.000000,1
3.128202,1.516810,-0.019076,0.000000,1
3.129200,1.518478,-0.021334,0.000000,1
3.130199,1.520328,-0.023588,0.000000,1
3.131197,1.522358,-0.025838,0.000000,1
3.132196,1.524566,-0.028085,0.000000,1
3.133195,1.526949,-0.030327,0.000000,1
3.134193,1.529506,-0.032564,0.000000,1
3.135192,1.532234,-0.034797,0.000000,1
3.136191,1.535131,-0.037024,0.000000,1
3.137189,1.538193,-0.039246,0.000000,1
3.138188,1.541417,-0.041462,0.000000,1
3.139187,1.544801,-0.043672,0.000000,1
3.140185,1.548342,-0.045876,0.000000,1
3.141184,1.552034,-0.048073,0.000000,1
3.142182,1.555876,-0.050263,0.000000,1
3.143181,1.559864,-0.052447,0.000000,1
