Time,cmd_seq,cmd_sec,cmd_nsec,cmd_theta_a,cmd_beta_a,cmd_trq_r_a,cmd_trq_l_a,cmd_theta_b,cmd_beta_b,cmd_trq_r_b,cmd_trq_l_b,cmd_theta_c,cmd_beta_c,cmd_trq_r_c,cmd_trq_l_c,cmd_theta_d,cmd_beta_d,cmd_trq_r_d,cmd_trq_l_d,state_seq,state_sec,state_nsec,state_theta_a,state_beta_a,state_vel_r_a,state_vel_l_a,state_trq_r_a,state_trq_l_a,state_theta_b,state_beta_b,state_vel_r_b,state_vel_l_b,state_trq_r_b,state_trq_l_b,state_theta_c,state_beta_c,state_vel_r_c,state_vel_l_c,state_trq_r_c,state_trq_l_c,state_theta_d,state_beta_d,state_vel_r_d,state_vel_l_d,state_trq_r_d,state_trq_l_d,imu_seq,imu_sec,imu_nsec,imu_orien_x,imu_orien_y,imu_orien_z,imu_orien_w,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_lin_acc_x,imu_lin_acc_y,imu_lin_acc_z,imp_seq,imp_sec,imp_nsec,imp_cmd_theta_a,imp_cmd_beta_a,imp_cmd_Fx_a,imp_cmd_Fy_a,imp_cmd_theta_b,imp_cmd_beta_b,imp_cmd_Fx_b,imp_cmd_Fy_b,imp_cmd_theta_c,imp_cmd_beta_c,imp_cmd_Fx_c,imp_cmd_Fy_c,imp_cmd_theta_d,imp_cmd_beta_d,imp_cmd_Fx_d,imp_cmd_Fy_d,force_seq,force_sec,force_nsec,force_Fx_a,force_Fy_a,force_Fx_b,force_Fy_b,force_Fx_c,force_Fy_c,force_Fx_d,force_Fy_d,sim_sec,sim_nsec,sim_pos_x,sim_pos_y,sim_pos_z,sim_orien_x,sim_orien_y,sim_orien_z,sim_orien_w,sim_contact_state_a,sim_contact_state_b,sim_contact_state_c,sim_contact_state_d,power_seq,power_sec,power_nsec,v_0,i_0,v_1,i_1,v_2,i_2,v_3,i_3,v_4,i_4,v_5,i_5,v_6,i_6,v_7,i_7,v_8,i_8,v_9,i_9,v_10,i_10,v_11,i_11,dst_lf,dst_rf,dst_rr,dst_lr,camera_dist,camera_yaw
23.974,17024,23,971000000,1.77489,0.429923,0,0,1.61306,0.15304,0,0,1.59549,-0.0850926,0,0,1.84864,-0.471914,0,0,23971,23,972000000,1.75714,0.438826,-0.575446,0.616557,-1.21274,-0.337491,1.59098,0.157706,0.141491,-0.352229,-2.67796,2.13713,1.57821,-0.0909666,0.0306571,-0.283919,-1.12304,2.55166,1.82771,-0.497287,-0.165142,0.57755,0.750998,3.151,23971,23,972000000,-0.00359424,0.000563142,0.00010148,0.999993,0.210597,0.0033448,4.58525e-06,-0.473712,1.30499,7.37289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,972999999,1.50776,0.00349391,0.245449,-0.00349259,0.000564805,0.000101425,0.999994,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.974,17025,23,972000000,1.77359,0.430614,0,0,1.61293,0.152653,0,0,1.59556,-0.085492,0,0,1.84826,-0.4716,0,0,23972,23,972999999,1.75768,0.438854,-0.516409,0.572183,-1.26958,-0.311333,1.59072,0.157603,0.15607,-0.363493,-2.71752,2.18956,1.57804,-0.091093,0.0435129,-0.296315,-1.14945,2.60002,1.82804,-0.49709,-0.140195,0.533787,0.719958,3.17954,23972,23,972999999,-0.00349259,0.000564805,0.000101425,0.999994,0.203311,0.00330699,1.65539e-05,-0.393505,1.63431,6.95033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,972999999,1.50776,0.00349391,0.245449,-0.00349259,0.000564805,0.000101425,0.999994,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.975,17026,23,974000000,1.77225,0.431313,0,0,1.6128,0.152265,0,0,1.59564,-0.0858914,0,0,1.84788,-0.471286,0,0,23973,23,974000000,1.7582,0.438885,-0.483961,0.545845,-1.2828,-0.314367,1.59045,0.157501,0.167614,-0.371117,-2.75281,2.2363,1.57785,-0.0912186,0.0570537,-0.308348,-1.17828,2.64883,1.82835,-0.496902,-0.120915,0.497517,0.697099,3.19824,23973,23,974000000,-0.00339438,0.000566398,0.000101365,0.999994,0.196421,0.00316574,2.02345e-06,-0.404508,1.66047,7.1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,974000000,1.50779,0.00344539,0.245463,-0.00339438,0.000566398,0.000101365,0.999994,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.977,17027,23,974000000,1.77086,0.432022,0,0,1.61267,0.151877,0,0,1.59571,-0.0862908,0,0,1.8475,-0.470971,0,0,23974,23,975000000,1.75868,0.438918,-0.455073,0.521615,-0.72744,-0.501424,1.59017,0.157401,0.178102,-0.377398,-2.8571,2.1418,1.57766,-0.0913432,0.0692758,-0.318465,-1.33379,2.60741,1.82864,-0.496722,-0.102804,0.462636,0.862207,3.1998,23974,23,975000000,-0.00329968,0.000567999,0.000101309,0.999994,0.189384,0.00318193,4.87124e-06,-0.425306,1.70396,7.25255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,975999999,1.50784,0.00335393,0.245484,-0.00320943,0.000570133,0.000101262,0.999995,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.977,17028,23,975000000,1.76944,0.432738,0,0,1.61254,0.15149,0,0,1.59579,-0.0866902,0,0,1.84712,-0.470657,0,0,23975,23,975999999,1.75911,0.43896,-0.381242,0.464892,-0.822331,-0.443998,1.58988,0.157304,0.194325,-0.388381,-2.90298,2.19598,1.57746,-0.0914664,0.0794944,-0.325825,-1.35883,2.64961,1.82888,-0.496553,-0.0772844,0.41555,0.824503,3.2448,23975,23,975999999,-0.00320943,0.000570133,0.000101262,0.999995,0.180501,0.00425027,2.38912e-05,-0.354892,2.04366,6.81974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,975999999,1.50784,0.00335393,0.245484,-0.00320943,0.000570133,0.000101262,0.999995,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.978,17029,23,977000000,1.76797,0.433463,0,0,1.61242,0.151102,0,0,1.59586,-0.0870896,0,0,1.84674,-0.470343,0,0,23976,23,977000000,1.75949,0.439005,-0.342397,0.432907,-0.859496,-0.426986,1.58958,0.15721,0.206387,-0.39525,-2.94266,2.24357,1.57724,-0.0915879,0.0904288,-0.333479,-1.3861,2.69302,1.8291,-0.496393,-0.0571999,0.376439,0.794503,3.27937,23976,23,977000000,-0.00312336,0.00057262,0.000101202,0.999995,0.172147,0.00495596,-5.98643e-06,-0.353278,2.03829,7.05486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,977000000,1.50787,0.00331133,0.24549,-0.00312336,0.00057262,0.000101202,0.999995,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.98,17030,23,977000000,1.76647,0.434194,0,0,1.61229,0.150714,0,0,1.59594,-0.0874889,0,0,1.84636,-0.470028,0,0,23977,23,978000000,1.75985,0.439053,-0.312328,0.407081,-0.281342,-0.625953,1.58927,0.157118,0.216807,-0.400572,-3.05063,2.1497,1.57702,-0.0917077,0.0999525,-0.339494,-1.53991,2.64661,1.82929,-0.496243,-0.0382298,0.339076,0.952181,3.29667,23977,23,978000000,-0.0030415,0.000575462,0.000101138,0.999995,0.163734,0.00566746,-1.61152e-05,-0.36743,2.05664,7.21117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,978999999,1.50793,0.00323278,0.245494,-0.00296478,0.000579253,0.000101086,0.999995,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.98,17031,23,978000000,1.76493,0.434933,0,0,1.61216,0.150326,0,0,1.59601,-0.0878882,0,0,1.84598,-0.469713,0,0,23978,23,978999999,1.76014,0.439109,-0.229055,0.342471,-0.406455,-0.543708,1.58895,0.157029,0.233473,-0.410753,-3.10081,2.20448,1.5768,-0.0918251,0.107337,-0.342246,-1.56249,2.68223,1.82944,-0.496104,-0.0121371,0.289477,0.907611,3.35741,23978,23,978999999,-0.00296478,0.000579253,0.000101086,0.999995,0.153424,0.00756701,5.60156e-06,-0.306637,2.40285,6.76701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,978999999,1.50793,0.00323278,0.245494,-0.00296478,0.000579253,0.000101086,0.999995,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.981,17032,23,980000000,1.76336,0.435679,0,0,1.61203,0.149938,0,0,1.59609,-0.0882875,0,0,1.8456,-0.469399,0,0,23979,23,980000000,1.76039,0.43917,-0.187993,0.308267,-0.461395,-0.511596,1.58862,0.156944,0.245127,-0.416474,-3.14326,2.25198,1.57657,-0.0919403,0.115509,-0.345861,-1.58719,2.71968,1.82956,-0.495976,0.0086593,0.248282,0.870438,3.40716,23979,23,980000000,-0.0028929,0.000583712,0.000101013,0.999996,0.143774,0.00890259,-3.57636e-05,-0.29568,2.36905,7.04371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,980000000,1.50795,0.00319713,0.245492,-0.0028929,0.000583712,0.000101013,0.999996,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.983,17033,23,980000000,1.76176,0.436431,0,0,1.61191,0.14955,0,0,1.59616,-0.0886868,0,0,1.84522,-0.469084,0,0,23980,23,981000000,1.76061,0.439232,-0.1578,0.281902,-0.0796887,-0.641593,1.58828,0.156861,0.254756,-0.420526,-3.23002,2.20422,1.57633,-0.0920532,0.122223,-0.348046,-1.69552,2.69666,1.82965,-0.495857,0.0283341,0.209138,0.958349,3.44528,23980,23,981000000,-0.00282583,0.000588789,0.000100933,0.999996,0.134147,0.0101406,-5.17569e-05,-0.305884,2.36599,7.22671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,981999999,1.508,0.00313329,0.245479,-0.00276421,0.000594908,0.000100861,0.999996,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.983,17034,23,981000000,1.76013,0.437189,0,0,1.61178,0.149162,0,0,1.59624,-0.0890861,0,0,1.84484,-0.468769,0,0,23981,23,981999999,1.76077,0.4393,-0.0912161,0.228867,-0.188001,-0.569379,1.58793,0.156781,0.268349,-0.427479,-3.27796,2.25486,1.5761,-0.0921634,0.127003,-0.347306,-1.71531,2.72662,1.8297,-0.49575,0.0523857,0.162217,0.911544,3.51279,23981,23,981999999,-0.00276421,0.000594908,0.000100861,0.999996,0.123235,0.0122269,-3.80531e-05,-0.27482,2.59612,6.98085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,981999999,1.508,0.00313329,0.245479,-0.00276421,0.000594908,0.000100861,0.999996,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.984,17035,23,983000000,1.75846,0.437953,0,0,1.61165,0.148774,0,0,1.59632,-0.0894853,0,0,1.84447,-0.468454,0,0,23982,23,983000000,1.76089,0.439372,-0.05427,0.197306,0.185851,-0.691659,1.58758,0.156705,0.277937,-0.430974,-3.36687,2.20716,1.57586,-0.0922708,0.131943,-0.346869,-1.82153,2.69904,1.82973,-0.495653,0.0726918,0.121452,0.994308,3.56176,23982,23,983000000,-0.00270779,0.000601847,0.000100774,0.999996,0.11283,0.0138662,-6.7881e-05,-0.26977,2.5596,7.23377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,983000000,1.50803,0.00310528,0.245469,-0.00270779,0.000601847,0.000100774,0.999996,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.986,17036,23,983000000,1.75677,0.438721,0,0,1.61153,0.148386,0,0,1.59639,-0.0898846,0,0,1.84409,-0.468139,0,0,23983,23,984000000,1.76096,0.43945,0.0151934,0.140022,0.062923,-0.604014,1.58721,0.156632,0.290987,-0.437037,-3.41589,2.2571,1.57562,-0.0923752,0.134914,-0.343612,-1.83887,2.72426,1.82972,-0.495567,0.0970237,0.0736088,0.942995,3.63886,23983,23,984000000,-0.0026572,0.000609998,0.00010069,0.999996,0.101196,0.016292,-6.22368e-05,-0.238417,2.77626,7.00449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,984999999,1.50808,0.00305765,0.24544,-0.00261212,0.000619083,0.000100591,0.999996,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.986,17037,23,984000000,1.75506,0.439495,0,0,1.6114,0.147997,0,0,1.59647,-0.0902838,0,0,1.84371,-0.467823,0,0,23984,23,984999999,1.76098,0.439528,0.0521001,0.104904,0.43928,-0.720006,1.58685,0.156562,0.299596,-0.43949,-3.50517,2.20844,1.57538,-0.0924766,0.138076,-0.340973,-1.94265,2.69242,1.82967,-0.495493,0.117604,0.0322517,1.02119,3.69702,23984,23,984999999,-0.00261212,0.000619083,0.000100591,0.999996,0.0901504,0.0181618,-9.62646e-05,-0.229186,2.72175,7.27831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,984999999,1.50808,0.00305765,0.24544,-0.00261212,0.000619083,0.000100591,0.999996,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.987,17038,23,986000000,1.75331,0.440273,0,0,1.61128,0.147609,0,0,1.59655,-0.090683,0,0,1.84333,-0.467508,0,0,23985,23,986000000,1.76093,0.43959,0.117523,0.00678203,0.314213,-0.548903,1.58647,0.156495,0.311378,-0.444263,-3.55381,2.25678,1.57514,-0.0925748,0.139407,-0.335696,-1.95753,2.7134,1.8296,-0.495429,0.142041,-0.0159419,0.965638,3.78279,23985,23,986000000,-0.00257315,0.000629445,0.000100498,0.999996,0.0779498,0.0207159,-8.25311e-05,-0.222989,2.92081,7.06757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,986000000,1.50811,0.00303818,0.245422,-0.00257315,0.000629445,0.000100498,0.999996,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.989,17039,23,986000000,1.75154,0.441055,0,0,1.61115,0.147221,0,0,1.59663,-0.0910822,0,0,1.84296,-0.467193,0,0,23986,23,987000000,1.76083,0.43964,0.15203,-0.0520141,0.696572,-0.616913,1.58609,0.156431,0.31735,-0.445167,-3.64021,2.20602,1.5749,-0.0926704,0.140836,-0.332054,-2.05864,2.67914,1.82948,-0.495376,0.163551,-0.0576293,1.03802,3.84974,23986,23,987000000,-0.00253995,0.000640633,0.000100397,0.999997,0.0663991,0.0223705,-0.00010234,-0.170487,2.83498,7.37583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,987999999,1.50815,0.00300803,0.245377,-0.00251304,0.000652973,0.000100311,0.999997,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.989,17040,23,987000000,1.74975,0.441841,0,0,1.61103,0.146832,0,0,1.59671,-0.0914814,0,0,1.84258,-0.466877,0,0,23987,23,987999999,1.76063,0.439683,0.236546,-0.151817,0.527379,-0.428594,1.5857,0.15637,0.326671,-0.448915,-3.68592,2.25298,1.57467,-0.0927632,0.140439,-0.326188,-2.07058,2.69823,1.82934,-0.495335,0.189104,-0.105965,0.976279,3.94386,23987,23,987999999,-0.00251304,0.000652973,0.000100311,0.999997,0.0538258,0.0246751,-7.475e-05,-0.125408,3.03012,7.16337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,987999999,1.50815,0.00300803,0.245377,-0.00251304,0.000652973,0.000100311,0.999997,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.99,17041,23,989000000,1.74794,0.44263,0,0,1.6109,0.146444,0,0,1.59679,-0.0918805,0,0,1.8422,-0.466561,0,0,23988,23,989000000,1.76039,0.439717,0.278213,-0.208675,0.661324,-0.400749,1.58531,0.156311,0.329346,-0.448332,-3.74399,2.24614,1.57444,-0.0928543,0.139986,-0.32213,-2.1254,2.69128,1.82916,-0.495303,0.211831,-0.147467,0.979793,4.02421,23988,23,989000000,-0.00249206,0.000665935,0.000100215,0.999997,0.0419571,0.025919,-9.90928e-05,-0.0692824,2.90849,7.51374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,989000000,1.50818,0.00299744,0.245352,-0.00249206,0.000665935,0.000100215,0.999997,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.992,17042,23,989000000,1.74611,0.443423,0,0,1.61078,0.146056,0,0,1.59687,-0.0922797,0,0,1.84182,-0.466246,0,0,23989,23,990000000,1.76008,0.43975,0.337249,-0.271145,0.527658,-0.267023,1.58492,0.156253,0.332259,-0.448409,-3.77899,2.28663,1.57421,-0.0929437,0.137894,-0.316771,-2.13415,2.71041,1.82894,-0.49528,0.236178,-0.190892,0.915928,4.11738,23989,23,990000000,-0.00247718,0.000679569,0.000100127,0.999997,0.0297625,0.0272659,-8.93566e-05,-0.0330053,2.95825,7.53732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,990999999,1.50823,0.00298514,0.245293,-0.00246815,0.000693555,0.000100034,0.999997,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.992,17043,23,990000000,1.74425,0.444217,0,0,1.61066,0.145667,0,0,1.59695,-0.0926788,0,0,1.84145,-0.46593,0,0,23990,23,990999999,1.75975,0.439781,0.364108,-0.30254,1.15667,-0.465906,1.58453,0.156195,0.330891,-0.44567,-3.8778,2.18359,1.57399,-0.0930321,0.135126,-0.311845,-2.27068,2.64353,1.8287,-0.495266,0.258679,-0.229852,1.04025,4.18978,23990,23,990999999,-0.00246815,0.000693555,0.000100034,0.999997,0.0180711,0.0279703,-0.000103694,-0.00499538,2.8548,7.82684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,990999999,1.50823,0.00298514,0.245293,-0.00246815,0.000693555,0.000100034,0.999997,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.993,17044,23,992000000,1.74238,0.445014,0,0,1.61053,0.145278,0,0,1.59703,-0.0930779,0,0,1.84107,-0.465614,0,0,23991,23,992000000,1.75929,0.439826,0.500224,-0.410924,0.873451,-0.23925,1.58414,0.15614,0.337993,-0.448901,-3.92065,2.22965,1.57377,-0.0931183,0.130497,-0.302921,-2.27432,2.65518,1.82842,-0.495262,0.286824,-0.280182,0.965179,4.30307,23991,23,992000000,-0.00246578,0.000708704,9.99755e-05,0.999997,0.00474683,0.0302972,-3.95394e-05,0.0333233,3.18822,7.34223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,992000000,1.50825,0.00298366,0.245261,-0.00246578,0.000708704,9.99755e-05,0.999997,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.995,17045,23,992000000,1.74049,0.445813,0,0,1.61041,0.14489,0,0,1.59711,-0.093477,0,0,1.8407,-0.465298,0,0,23992,23,993000000,1.75878,0.439882,0.572363,-0.46112,1.42138,-0.404247,1.58375,0.156085,0.335917,-0.44598,-4.01898,2.12654,1.57356,-0.0932036,0.126653,-0.297253,-2.40847,2.58598,1.8281,-0.495267,0.310626,-0.320566,1.08243,4.3864,23992,23,993000000,-0.00246951,0.000724278,9.99012e-05,0.999997,-0.00746221,0.0311507,-7.6957e-05,0.102618,2.99415,7.79305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,993999999,1.5083,0.00299008,0.245189,-0.00248007,0.000740929,9.98536e-05,0.999997,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.995,17046,23,993000000,1.73859,0.446614,0,0,1.61029,0.144501,0,0,1.59719,-0.0938761,0,0,1.84032,-0.464982,0,0,23993,23,993999999,1.75812,0.439963,0.739373,-0.577009,1.06257,-0.149512,1.58335,0.156031,0.340776,-0.44835,-4.05815,2.17104,1.57336,-0.0932873,0.120755,-0.2882,-2.40902,2.59608,1.82775,-0.495283,0.339846,-0.370996,1.00071,4.50804,23993,23,993999999,-0.00248007,0.000740929,9.98536e-05,0.999997,-0.0211192,0.0333032,-2.83665e-05,0.154455,3.27457,7.38479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,993999999,1.5083,0.00299008,0.245189,-0.00248007,0.000740929,9.98536e-05,0.999997,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.996,17047,23,995000000,1.73667,0.447415,0,0,1.61016,0.144112,0,0,1.59727,-0.0942751,0,0,1.83994,-0.464665,0,0,23994,23,995000000,1.75739,0.440065,0.829145,-0.624648,0.83085,-0.0099248,1.58296,0.155976,0.335482,-0.444279,-4.07908,2.2039,1.57316,-0.0933711,0.115543,-0.28298,-2.4103,2.61241,1.82736,-0.495306,0.364804,-0.410792,0.924199,4.61466,23994,23,995000000,-0.00249681,0.000757784,9.97872e-05,0.999997,-0.0334786,0.0337143,-7.39517e-05,0.234489,3.0313,7.9009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,995000000,1.50833,0.00299802,0.24515,-0.00249681,0.000757784,9.97872e-05,0.999997,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.998,17048,23,995000000,1.73473,0.448218,0,0,1.61004,0.143724,0,0,1.59735,-0.0946742,0,0,1.83957,-0.464349,0,0,23995,23,996000000,1.75664,0.440185,0.873369,-0.633701,1.41416,-0.243219,1.58258,0.15592,0.325885,-0.437979,-4.16365,2.09439,1.57296,-0.0934557,0.108779,-0.277965,-2.53799,2.54291,1.82694,-0.495335,0.388716,-0.44656,1.03411,4.70152,23995,23,996000000,-0.00251942,0.000774458,9.97152e-05,0.999997,-0.0452173,0.0333532,-9.48973e-05,0.259006,2.85789,8.25316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,996999999,1.50838,0.00302289,0.245067,-0.00254866,0.000791861,9.968e-05,0.999996,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
23.998,17049,23,996000000,1.73278,0.44902,0,0,1.60992,0.143335,0,0,1.59743,-0.0950732,0,0,1.83919,-0.464033,0,0,23996,23,996999999,1.75577,0.440335,1.0231,-0.721805,1.06005,-0.0240732,1.5822,0.155864,0.325828,-0.438086,-4.19287,2.134,1.57278,-0.0935397,0.100106,-0.268294,-2.53183,2.55013,1.82648,-0.495373,0.417616,-0.493414,0.945952,4.82792,23996,23,996999999,-0.00254866,0.000791861,9.968e-05,0.999996,-0.058468,0.0348101,-2.80874e-05,0.272202,3.16008,7.77979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,996999999,1.50838,0.00302289,0.245067,-0.00254866,0.000791861,9.968e-05,0.999996,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
24,17050,23,998000000,1.73082,0.449823,0,0,1.6098,0.142946,0,0,1.59751,-0.0954722,0,0,1.83882,-0.463716,0,0,23997,23,998000000,1.75484,0.440511,1.09905,-0.747529,0.82822,0.0882221,1.58182,0.155807,0.316552,-0.431973,-4.20513,2.16218,1.5726,-0.0936246,0.0923487,-0.261993,-2.52656,2.56269,1.826,-0.495417,0.441819,-0.52978,0.863834,4.93924,23997,23,998000000,-0.00258387,0.000809244,9.96334e-05,0.999996,-0.0704155,0.0347739,-6.02736e-05,0.330852,2.9161,8.26842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,998999999,1.50843,0.00305966,0.244977,-0.00262472,0.000826314,9.95843e-05,0.999996,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
